RegionName,Country,Class,Category,Type,Constant 2018 USD,Data Type
"South, Central America and Carribbean",Trinidad Tob,B1,Capacity-enhancing,Boat constsruct. & renov.,527124.5623,Modeled
"South, Central America and Carribbean",Trinidad Tob,B2,Capacity-enhancing,Fisheries dev. projects,1559131.992,Modeled
"South, Central America and Carribbean",Trinidad Tob,B3,Capacity-enhancing,Fishing port develop.,5019447.909,Reported
"South, Central America and Carribbean",Trinidad Tob,B4,Capacity-enhancing,Markt. & storage infrast.,388674.0638,Reported
"South, Central America and Carribbean",Trinidad Tob,B5,Capacity-enhancing,Tax exemption,1835410.514,Modeled
"South, Central America and Carribbean",Trinidad Tob,B6,Capacity-enhancing,Fishing access,576929.86,Modeled
"South, Central America and Carribbean",Trinidad Tob,B7,Capacity-enhancing,Fuel subsidies,3702848.982,Modeled
"South, Central America and Carribbean",Trinidad Tob,C1,Ambiguous,Fisher assistance,68257.32882,Reported
"South, Central America and Carribbean",Trinidad Tob,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Trinidad Tob,C3,Ambiguous,Rural fisher communities,888397.86,Reported
"South, Central America and Carribbean",Uruguay,A1,Beneficial,Fisheries mangt.,12282171.54,Modeled
"South, Central America and Carribbean",Uruguay,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,A3,Beneficial,MPAs,1842534.997,Modeled
"South, Central America and Carribbean",Uruguay,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,B2,Capacity-enhancing,Fisheries dev. projects,4883492.399,Modeled
"South, Central America and Carribbean",Uruguay,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,B4,Capacity-enhancing,Markt. & storage infrast.,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,B5,Capacity-enhancing,Tax exemption,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,B6,Capacity-enhancing,Fishing access,58430.64,Modeled
"South, Central America and Carribbean",Uruguay,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Uruguay,C3,Ambiguous,Rural fisher communities,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,A1,Beneficial,Fisheries mangt.,21934463.03,Modeled
"South, Central America and Carribbean",Venezuela,A2,Beneficial,Fishery R&D,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,A3,Beneficial,MPAs,5072774.676,Modeled
"South, Central America and Carribbean",Venezuela,B1,Capacity-enhancing,Boat constsruct. & renov.,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,B2,Capacity-enhancing,Fisheries dev. projects,13751828.34,Modeled
"South, Central America and Carribbean",Venezuela,B3,Capacity-enhancing,Fishing port develop.,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,B4,Capacity-enhancing,Markt. & storage infrast.,10444948.78,Modeled
"South, Central America and Carribbean",Venezuela,B5,Capacity-enhancing,Tax exemption,16188655.25,Modeled
"South, Central America and Carribbean",Venezuela,B6,Capacity-enhancing,Fishing access,3368879.93,Modeled
"South, Central America and Carribbean",Venezuela,B7,Capacity-enhancing,Fuel subsidies,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,C1,Ambiguous,Fisher assistance,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,C2,Ambiguous,Vessel buyback,0,not found evidence of subsidy
"South, Central America and Carribbean",Venezuela,C3,Ambiguous,Rural fisher communities,2748761.219,Modeled
